#current, input, next, accept
ReadHeaderVer,       LexicalElement.HEADER_METASEQUOIA,              ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.HEADER_KEYWORD_DOCUMENT,         ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.HEADER_FORMAT,                   ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.HEADER_KEYWORD_VER,              ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.CHUNK_TRIAL_NOISE,               ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.CHUNK_INCLUDE_XML,               ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.CHUNK_SCENE,                     ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.CHUNK_BACKIMAGE,                 ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.CHUNK_MATERIAL,                  ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.CHUNK_OBJECT,                    ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.CHUNK_VERTEX,                    ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.CHUNK_VERTEX_ATTR,               ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.CHUNK_BVERTEX,                   ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.CHUNK_FACE,                      ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.CHUNK_BLOB,                      ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_POS,                        ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_LOOKAT,                     ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_HEAD,                       ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_PICH,                       ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_ORTHO,                      ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_ZOOM2,                      ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_AMB,                        ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_SHADER,                     ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_VCOL,                       ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_DBLS,                       ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_COL,                        ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_DIF,                        ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_EMI,                        ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_SPC,                        ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_POWER,                      ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_REFLECT,                    ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_REFRECT,                    ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_TEX,                        ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_APLANE,                     ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_BUMP,                       ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_PROJ_TYPE,                  ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_PROJ_POS,                   ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_PROJ_SCALE,                 ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_PROJ_ANGLE,                 ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_UID,                        ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_WEIT,                       ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_COLOR,                      ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_VECTOR,                     ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_DEPTH,                      ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_FOLDING,                    ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_SCALE,                      ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_ROTATION,                   ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_TRANSLATION,                ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_PATCH,                      ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_PATCHTRI,                   ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_SEGMENT,                    ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_VISIBLE,                    ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_LOCKING,                    ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_SHADING,                    ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_FACET,                      ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_COLOR_TYPE,                 ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_MIRROR,                     ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_MIRROR_AXIS,                ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_MIRROR_DIS,                 ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_LATHE,                      ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_LATHE_AXIS,                 ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_LATHE_SEG,                  ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_V,                          ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_M,                          ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_UV,                         ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ATTR_CRS,                        ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.PAREN_CHUNK_BEGIN,               ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.PAREN_CHUNK_END,                 ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.PAREN_BEGIN,                     ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.PAREN_END,                       ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.STRING,                          ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.INT,                             ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.FLOAT,                           Idle,             false,
ReadHeaderVer,       LexicalElement.BYTE_ARRAY,                      ReadHeaderVer,    false,
ReadHeaderVer,       LexicalElement.ENTER_CODE,                      ReadHeaderVer,    false,

ReadIncludeXml,       LexicalElement.NOP,                             ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.HEADER_METASEQUOIA,              ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.HEADER_KEYWORD_DOCUMENT,         ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.HEADER_FORMAT,                   ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.HEADER_KEYWORD_VER,              ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.CHUNK_TRIAL_NOISE,               ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.CHUNK_INCLUDE_XML,               ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.CHUNK_SCENE,                     ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.CHUNK_BACKIMAGE,                 ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.CHUNK_MATERIAL,                  ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.CHUNK_OBJECT,                    ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.CHUNK_VERTEX,                    ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.CHUNK_VERTEX_ATTR,               ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.CHUNK_BVERTEX,                   ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.CHUNK_FACE,                      ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.CHUNK_BLOB,                      ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_POS,                        ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_LOOKAT,                     ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_HEAD,                       ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_PICH,                       ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_ORTHO,                      ReadIncludeXml,    false,
ReadIncludeXml,       LexicalElement.ATTR_ZOOM2,                      ReadIncludeXml,    false,
